season,player,team,matches,minutes,goals,goals_per_match,minutes_per_goal
2028,Rayo_Player12,Rayo Vallecano,1,57,0,0.0,57.0
2028,Rayo_Player13,Rayo Vallecano,28,2604,5,0.17857142857142858,520.8
2028,Rayo_Player14,Rayo Vallecano,22,1034,8,0.36363636363636365,129.25
2028,Rayo_Player15,Rayo Vallecano,28,1316,10,0.35714285714285715,131.6
2028,Rayo_Player16,Rayo Vallecano,20,420,4,0.2,105.0
2028,Rayo_Player17,Rayo Vallecano,35,1225,10,0.2857142857142857,122.5
2028,Rayo_Player18,Rayo Vallecano,25,825,4,0.16,206.25
2028,Rayo_Player19,Rayo Vallecano,30,1710,10,0.3333333333333333,171.0
2028,Rayo_Player20,Rayo Vallecano,1,89,0,0.0,89.0
2028,Rayo_Player21,Rayo Vallecano,13,481,4,0.3076923076923077,120.25
2028,Rayo_Player22,Rayo Vallecano,28,1932,7,0.25,276.0
2028,Rayo_Player23,Rayo Vallecano,33,1155,6,0.18181818181818182,192.5
2028,Rayo_Player24,Rayo Vallecano,21,1155,5,0.23809523809523808,231.0
2028,Rayo_Player25,Rayo Vallecano,33,924,4,0.12121212121212122,231.0
2028,Cádiz_Player1,Cádiz,7,245,4,0.5714285714285714,61.25
2028,Cádiz_Player2,Cádiz,33,2244,15,0.45454545454545453,149.6
2028,Cádiz_Player3,Cádiz,29,522,7,0.2413793103448276,74.57142857142857
2028,Cádiz_Player4,Cádiz,35,3290,14,0.4,235.0
2028,Cádiz_Player5,Cádiz,13,910,3,0.23076923076923078,303.3333333333333
2028,Cádiz_Player6,Cádiz,3,252,1,0.3333333333333333,252.0
2028,Cádiz_Player7,Cádiz,1,52,0,0.0,52.0
2028,Cádiz_Player8,Cádiz,30,1380,12,0.4,115.0
2028,Cádiz_Player9,Cádiz,0,0,0,0.0,0.0
2028,Cádiz_Player10,Cádiz,15,720,5,0.3333333333333333,144.0
2028,Cádiz_Player11,Cádiz,30,2340,7,0.23333333333333334,334.2857142857143
2028,Cádiz_Player12,Cádiz,12,312,2,0.16666666666666666,156.0
2028,Cádiz_Player13,Cádiz,34,1122,9,0.2647058823529412,124.66666666666667
2028,Cádiz_Player14,Cádiz,32,1152,13,0.40625,88.61538461538461
2028,Cádiz_Player15,Cádiz,14,294,3,0.21428571428571427,98.0
2028,Cádiz_Player16,Cádiz,37,1887,9,0.24324324324324326,209.66666666666666
2028,Cádiz_Player17,Cádiz,1,25,0,0.0,25.0
2028,Cádiz_Player18,Cádiz,15,600,4,0.26666666666666666,150.0
2028,Cádiz_Player19,Cádiz,29,1305,7,0.2413793103448276,186.42857142857142
2028,Cádiz_Player20,Cádiz,35,1400,6,0.17142857142857143,233.33333333333334
2028,Cádiz_Player21,Cádiz,16,880,7,0.4375,125.71428571428571
2028,Cádiz_Player22,Cádiz,16,656,3,0.1875,218.66666666666666
2028,Cádiz_Player23,Cádiz,6,276,2,0.3333333333333333,138.0
2028,Cádiz_Player24,Cádiz,32,928,11,0.34375,84.36363636363636
2028,Cádiz_Player25,Cádiz,11,748,4,0.36363636363636365,187.0
2028,Alavés_Player1,Alavés,0,0,0,0.0,0.0
2028,Alavés_Player2,Alavés,21,1449,6,0.2857142857142857,241.5
2028,Alavés_Player3,Alavés,8,664,0,0.0,664.0
2028,Alavés_Player4,Alavés,13,455,5,0.38461538461538464,91.0
2028,Alavés_Player5,Alavés,10,670,2,0.2,335.0
2028,Alavés_Player6,Alavés,4,152,2,0.5,76.0
2028,Alavés_Player7,Alavés,24,672,12,0.5,56.0
2028,Alavés_Player8,Alavés,10,430,1,0.1,430.0
2028,Alavés_Player9,Alavés,9,558,0,0.0,558.0
2028,Alavés_Player10,Alavés,36,1332,13,0.3611111111111111,102.46153846153847
2028,Alavés_Player11,Alavés,22,550,9,0.4090909090909091,61.111111111111114
2028,Alavés_Player12,Alavés,33,660,9,0.2727272727272727,73.33333333333333
2028,Alavés_Player13,Alavés,32,1984,12,0.375,165.33333333333334
2028,Alavés_Player14,Alavés,14,840,2,0.14285714285714285,420.0
2028,Alavés_Player15,Alavés,34,1462,12,0.35294117647058826,121.83333333333333
2028,Alavés_Player16,Alavés,32,2240,4,0.125,560.0
2028,Alavés_Player17,Alavés,31,1240,5,0.16129032258064516,248.0
2028,Alavés_Player18,Alavés,2,124,1,0.5,124.0
2028,Alavés_Player19,Alavés,35,2660,10,0.2857142857142857,266.0
2028,Alavés_Player20,Alavés,25,475,6,0.24,79.16666666666667
2028,Alavés_Player21,Alavés,22,1892,9,0.4090909090909091,210.22222222222223
2028,Alavés_Player22,Alavés,23,805,6,0.2608695652173913,134.16666666666666
2028,Alavés_Player23,Alavés,22,1210,1,0.045454545454545456,1210.0
2028,Alavés_Player24,Alavés,32,384,8,0.25,48.0
2028,Alavés_Player25,Alavés,32,1088,11,0.34375,98.9090909090909
2028,Celta_Player1,Celta Vigo,32,1344,7,0.21875,192.0
2028,Celta_Player2,Celta Vigo,18,288,7,0.3888888888888889,41.142857142857146
2028,Celta_Player3,Celta Vigo,1,88,1,1.0,88.0
2028,Celta_Player4,Celta Vigo,8,232,2,0.25,116.0
2028,Celta_Player5,Celta Vigo,23,1288,7,0.30434782608695654,184.0
2028,Celta_Player6,Celta Vigo,23,2070,13,0.5652173913043478,159.23076923076923
2028,Celta_Player7,Celta Vigo,4,48,1,0.25,48.0
2028,Celta_Player8,Celta Vigo,20,1040,5,0.25,208.0
2028,Celta_Player9,Celta Vigo,10,700,1,0.1,700.0
2028,Celta_Player10,Celta Vigo,30,1320,8,0.26666666666666666,165.0
2028,Celta_Player11,Celta Vigo,16,1392,5,0.3125,278.4
2028,Celta_Player12,Celta Vigo,23,345,6,0.2608695652173913,57.5
2028,Celta_Player13,Celta Vigo,14,910,4,0.2857142857142857,227.5
2028,Celta_Player14,Celta Vigo,3,57,3,1.0,19.0
2028,Celta_Player15,Celta Vigo,18,1296,6,0.3333333333333333,216.0
2028,Celta_Player16,Celta Vigo,36,2052,6,0.16666666666666666,342.0
2028,Celta_Player17,Celta Vigo,11,495,4,0.36363636363636365,123.75
2028,Celta_Player18,Celta Vigo,24,1488,3,0.125,496.0
2028,Celta_Player19,Celta Vigo,37,1443,11,0.2972972972972973,131.1818181818182
2028,Celta_Player20,Celta Vigo,35,1540,8,0.22857142857142856,192.5
2028,Celta_Player21,Celta Vigo,19,1102,1,0.05263157894736842,1102.0
2028,Celta_Player22,Celta Vigo,25,875,7,0.28,125.0
2028,Celta_Player23,Celta Vigo,30,780,8,0.26666666666666666,97.5
2028,Celta_Player24,Celta Vigo,17,629,4,0.23529411764705882,157.25
2028,Celta_Player25,Celta Vigo,18,522,8,0.4444444444444444,65.25
2029,Real_Player1,Real Madrid,21,756,9,0.42857142857142855,84.0
2029,Real_Player2,Real Madrid,3,72,2,0.6666666666666666,36.0
2029,Real_Player3,Real Madrid,7,560,2,0.2857142857142857,280.0
2029,Real_Player4,Real Madrid,9,306,5,0.5555555555555556,61.2
2029,Real_Player5,Real Madrid,11,869,2,0.18181818181818182,434.5
2029,Real_Player6,Real Madrid,6,120,2,0.3333333333333333,60.0
2029,Real_Player7,Real Madrid,6,516,2,0.3333333333333333,258.0
2029,Real_Player8,Real Madrid,21,462,4,0.19047619047619047,115.5
2029,Real_Player9,Real Madrid,16,1232,2,0.125,616.0
2029,Real_Player10,Real Madrid,23,2024,5,0.21739130434782608,404.8
2029,Real_Player11,Real Madrid,25,250,6,0.24,41.666666666666664
2029,Real_Player12,Real Madrid,21,567,4,0.19047619047619047,141.75
2029,Real_Player13,Real Madrid,9,360,2,0.2222222222222222,180.0
2029,Real_Player14,Real Madrid,29,580,10,0.3448275862068966,58.0
2029,Real_Player15,Real Madrid,12,396,2,0.16666666666666666,198.0
2029,Real_Player16,Real Madrid,20,200,7,0.35,28.571428571428573
2029,Real_Player17,Real Madrid,18,1170,3,0.16666666666666666,390.0
2029,Real_Player18,Real Madrid,35,875,6,0.17142857142857143,145.83333333333334
2029,Real_Player19,Real Madrid,21,861,9,0.42857142857142855,95.66666666666667
2029,Real_Player20,Real Madrid,35,2205,7,0.2,315.0
2029,Real_Player21,Real Madrid,34,2108,12,0.35294117647058826,175.66666666666666
2029,Real_Player22,Real Madrid,37,1443,9,0.24324324324324326,160.33333333333334
2029,Real_Player23,Real Madrid,10,680,1,0.1,680.0
2029,Real_Player24,Real Madrid,18,1152,7,0.3888888888888889,164.57142857142858
2029,Real_Player25,Real Madrid,19,779,3,0.15789473684210525,259.6666666666667
2029,Barcelona_Player1,Barcelona,23,1127,3,0.13043478260869565,375.6666666666667
2029,Barcelona_Player2,Barcelona,0,0,0,0.0,0.0
2029,Barcelona_Player3,Barcelona,16,176,3,0.1875,58.666666666666664
2029,Barcelona_Player4,Barcelona,24,1152,11,0.4583333333333333,104.72727272727273
2029,Barcelona_Player5,Barcelona,8,192,1,0.125,192.0
2029,Barcelona_Player6,Barcelona,20,1400,2,0.1,700.0
2029,Barcelona_Player7,Barcelona,23,1978,5,0.21739130434782608,395.6
2029,Barcelona_Player8,Barcelona,18,720,7,0.3888888888888889,102.85714285714286
2029,Barcelona_Player9,Barcelona,2,178,2,1.0,89.0
2029,Barcelona_Player10,Barcelona,14,574,5,0.35714285714285715,114.8
2029,Barcelona_Player11,Barcelona,4,72,1,0.25,72.0
2029,Barcelona_Player12,Barcelona,21,1701,5,0.23809523809523808,340.2
2029,Barcelona_Player13,Barcelona,36,1116,11,0.3055555555555556,101.45454545454545
2029,Barcelona_Player14,Barcelona,1,24,0,0.0,24.0
2029,Barcelona_Player15,Barcelona,31,2914,4,0.12903225806451613,728.5
2029,Barcelona_Player16,Barcelona,36,2376,15,0.4166666666666667,158.4
2029,Barcelona_Player17,Barcelona,20,1100,7,0.35,157.14285714285714
2029,Barcelona_Player18,Barcelona,15,1200,1,0.06666666666666667,1200.0
2029,Barcelona_Player19,Barcelona,0,0,0,0.0,0.0
2029,Barcelona_Player20,Barcelona,30,1020,8,0.26666666666666666,127.5
2029,Barcelona_Player21,Barcelona,1,77,0,0.0,77.0
2029,Barcelona_Player22,Barcelona,32,2688,15,0.46875,179.2
2029,Barcelona_Player23,Barcelona,32,2688,8,0.25,336.0
2029,Barcelona_Player24,Barcelona,5,215,1,0.2,215.0
2029,Barcelona_Player25,Barcelona,5,85,1,0.2,85.0
2029,Atlético_Player1,Atlético Madrid,0,0,0,0.0,0.0
2029,Atlético_Player2,Atlético Madrid,8,576,4,0.5,144.0
2029,Atlético_Player3,Atlético Madrid,23,759,8,0.34782608695652173,94.875
2029,Atlético_Player4,Atlético Madrid,5,370,0,0.0,370.0
2029,Atlético_Player5,Atlético Madrid,3,114,1,0.3333333333333333,114.0
2029,Atlético_Player6,Atlético Madrid,21,357,3,0.14285714285714285,119.0
2029,Atlético_Player7,Atlético Madrid,21,1491,5,0.23809523809523808,298.2
2029,Atlético_Player8,Atlético Madrid,28,420,12,0.42857142857142855,35.0
2029,Atlético_Player9,Atlético Madrid,15,1230,8,0.5333333333333333,153.75
2029,Atlético_Player10,Atlético Madrid,33,693,14,0.42424242424242425,49.5
2029,Atlético_Player11,Atlético Madrid,31,1457,13,0.41935483870967744,112.07692307692308
2029,Atlético_Player12,Atlético Madrid,7,210,4,0.5714285714285714,52.5
2029,Atlético_Player13,Atlético Madrid,8,248,3,0.375,82.66666666666667
2029,Atlético_Player14,Atlético Madrid,19,1368,7,0.3684210526315789,195.42857142857142
2029,Atlético_Player15,Atlético Madrid,32,2848,8,0.25,356.0
2029,Atlético_Player16,Atlético Madrid,1,61,0,0.0,61.0
2029,Atlético_Player17,Atlético Madrid,22,1848,4,0.18181818181818182,462.0
2029,Atlético_Player18,Atlético Madrid,21,1449,9,0.42857142857142855,161.0
2029,Atlético_Player19,Atlético Madrid,6,354,1,0.16666666666666666,354.0
2029,Atlético_Player20,Atlético Madrid,11,913,4,0.36363636363636365,228.25
2029,Atlético_Player21,Atlético Madrid,19,1596,3,0.15789473684210525,532.0
2029,Atlético_Player22,Atlético Madrid,10,810,2,0.2,405.0
2029,Atlético_Player23,Atlético Madrid,16,656,7,0.4375,93.71428571428571
2029,Atlético_Player24,Atlético Madrid,24,768,7,0.2916666666666667,109.71428571428571
2029,Atlético_Player25,Atlético Madrid,7,189,0,0.0,189.0
2029,Girona_Player1,Girona,17,986,11,0.6470588235294118,89.63636363636364
2029,Girona_Player2,Girona,14,1078,4,0.2857142857142857,269.5
2029,Girona_Player3,Girona,16,1056,4,0.25,264.0
2029,Girona_Player4,Girona,13,975,4,0.3076923076923077,243.75
2029,Girona_Player5,Girona,24,1320,14,0.5833333333333334,94.28571428571429
2029,Girona_Player6,Girona,8,688,2,0.25,344.0
2029,Girona_Player7,Girona,3,90,0,0.0,90.0
2029,Girona_Player8,Girona,6,150,5,0.8333333333333334,30.0
2029,Girona_Player9,Girona,17,1462,2,0.11764705882352941,731.0
2029,Girona_Player10,Girona,21,525,3,0.14285714285714285,175.0
2029,Girona_Player11,Girona,12,576,4,0.3333333333333333,144.0
2029,Girona_Player12,Girona,11,275,4,0.36363636363636365,68.75
2029,Girona_Player13,Girona,21,1722,9,0.42857142857142855,191.33333333333334
2029,Girona_Player14,Girona,2,130,1,0.5,130.0
2029,Girona_Player15,Girona,6,84,4,0.6666666666666666,21.0
2029,Girona_Player16,Girona,20,1000,7,0.35,142.85714285714286
2029,Girona_Player17,Girona,28,532,6,0.21428571428571427,88.66666666666667
2029,Girona_Player18,Girona,20,700,6,0.3,116.66666666666667
2029,Girona_Player19,Girona,32,1088,11,0.34375,98.9090909090909
2029,Girona_Player20,Girona,32,2944,8,0.25,368.0
2029,Girona_Player21,Girona,33,1419,7,0.21212121212121213,202.71428571428572
2029,Girona_Player22,Girona,33,3069,13,0.3939393939393939,236.07692307692307
2029,Girona_Player23,Girona,15,1260,4,0.26666666666666666,315.0
2029,Girona_Player24,Girona,29,783,8,0.27586206896551724,97.875
2029,Girona_Player25,Girona,32,2880,10,0.3125,288.0
2029,Athletic_Player1,Athletic Club,37,3145,10,0.2702702702702703,314.5
2029,Athletic_Player2,Athletic Club,14,1288,3,0.21428571428571427,429.3333333333333
2029,Athletic_Player3,Athletic Club,36,1512,10,0.2777777777777778,151.2
2029,Athletic_Player4,Athletic Club,0,0,0,0.0,0.0
2029,Athletic_Player5,Athletic Club,28,476,6,0.21428571428571427,79.33333333333333
2029,Athletic_Player6,Athletic Club,22,660,9,0.4090909090909091,73.33333333333333
2029,Athletic_Player7,Athletic Club,27,1404,7,0.25925925925925924,200.57142857142858
2029,Athletic_Player8,Athletic Club,21,525,4,0.19047619047619047,131.25
2029,Athletic_Player9,Athletic Club,18,1188,6,0.3333333333333333,198.0
2029,Athletic_Player10,Athletic Club,23,828,9,0.391304347826087,92.0
2029,Athletic_Player11,Athletic Club,29,2233,11,0.3793103448275862,203.0
2029,Athletic_Player12,Athletic Club,1,64,0,0.0,64.0
2029,Athletic_Player13,Athletic Club,16,816,5,0.3125,163.2
2029,Athletic_Player14,Athletic Club,5,320,2,0.4,160.0
2029,Athletic_Player15,Athletic Club,34,578,13,0.38235294117647056,44.46153846153846
2029,Athletic_Player16,Athletic Club,2,160,0,0.0,160.0
2029,Athletic_Player17,Athletic Club,0,0,0,0.0,0.0
2029,Athletic_Player18,Athletic Club,0,0,0,0.0,0.0
2029,Athletic_Player19,Athletic Club,23,1794,3,0.13043478260869565,598.0
2029,Athletic_Player20,Athletic Club,9,738,3,0.3333333333333333,246.0
2029,Athletic_Player21,Athletic Club,31,1643,5,0.16129032258064516,328.6
2029,Athletic_Player22,Athletic Club,36,1800,12,0.3333333333333333,150.0
2029,Athletic_Player23,Athletic Club,23,2139,4,0.17391304347826086,534.75
2029,Athletic_Player24,Athletic Club,17,459,6,0.35294117647058826,76.5
2029,Athletic_Player25,Athletic Club,4,292,1,0.25,292.0
2029,Real_Player1,Real Sociedad,14,756,4,0.2857142857142857,189.0
2029,Real_Player2,Real Sociedad,27,1215,9,0.3333333333333333,135.0
2029,Real_Player3,Real Sociedad,8,752,1,0.125,752.0
2029,Real_Player4,Real Sociedad,3,201,1,0.3333333333333333,201.0
2029,Real_Player5,Real Sociedad,33,1452,14,0.42424242424242425,103.71428571428571
2029,Real_Player6,Real Sociedad,13,741,9,0.6923076923076923,82.33333333333333
2029,Real_Player7,Real Sociedad,11,550,3,0.2727272727272727,183.33333333333334
2029,Real_Player8,Real Sociedad,30,2130,6,0.2,355.0
2029,Real_Player9,Real Sociedad,24,1128,10,0.4166666666666667,112.8
2029,Real_Player10,Real Sociedad,24,1296,5,0.20833333333333334,259.2
2029,Real_Player11,Real Sociedad,17,170,4,0.23529411764705882,42.5
2029,Real_Player12,Real Sociedad,24,288,9,0.375,32.0
2029,Real_Player13,Real Sociedad,8,752,2,0.25,376.0
2029,Real_Player14,Real Sociedad,10,200,3,0.3,66.66666666666667
2029,Real_Player15,Real Sociedad,9,360,1,0.1111111111111111,360.0
2029,Real_Player16,Real Sociedad,19,1007,4,0.21052631578947367,251.75
2029,Real_Player17,Real Sociedad,13,325,6,0.46153846153846156,54.166666666666664
2029,Real_Player18,Real Sociedad,34,1734,9,0.2647058823529412,192.66666666666666
2029,Real_Player19,Real Sociedad,32,2816,9,0.28125,312.8888888888889
2029,Real_Player20,Real Sociedad,28,1736,11,0.39285714285714285,157.8181818181818
2029,Real_Player21,Real Sociedad,13,676,1,0.07692307692307693,676.0
2029,Real_Player22,Real Sociedad,19,1672,6,0.3157894736842105,278.6666666666667
2029,Real_Player23,Real Sociedad,20,1340,6,0.3,223.33333333333334
2029,Real_Player24,Real Sociedad,22,1804,7,0.3181818181818182,257.7142857142857
2029,Real_Player25,Real Sociedad,4,152,1,0.25,152.0
2029,Real_Player1,Real Betis,15,375,6,0.4,62.5
2029,Real_Player2,Real Betis,17,187,4,0.23529411764705882,46.75
2029,Real_Player3,Real Betis,3,231,0,0.0,231.0
2029,Real_Player4,Real Betis,32,2784,12,0.375,232.0
2029,Real_Player5,Real Betis,16,992,4,0.25,248.0
2029,Real_Player6,Real Betis,24,1536,3,0.125,512.0
2029,Real_Player7,Real Betis,13,728,4,0.3076923076923077,182.0
2029,Real_Player8,Real Betis,37,814,7,0.1891891891891892,116.28571428571429
2029,Real_Player9,Real Betis,29,2291,12,0.41379310344827586,190.91666666666666
2029,Real_Player10,Real Betis,28,2548,16,0.5714285714285714,159.25
2029,Real_Player11,Real Betis,36,1080,7,0.19444444444444445,154.28571428571428
2029,Real_Player12,Real Betis,9,243,4,0.4444444444444444,60.75
2029,Real_Player13,Real Betis,21,756,7,0.3333333333333333,108.0
2029,Real_Player14,Real Betis,37,1332,10,0.2702702702702703,133.2
2029,Real_Player15,Real Betis,9,270,1,0.1111111111111111,270.0
2029,Real_Player16,Real Betis,23,2116,3,0.13043478260869565,705.3333333333334
2029,Real_Player17,Real Betis,17,1564,4,0.23529411764705882,391.0
2029,Real_Player18,Real Betis,23,299,9,0.391304347826087,33.22222222222222
2029,Real_Player19,Real Betis,15,990,5,0.3333333333333333,198.0
2029,Real_Player20,Real Betis,33,2244,10,0.30303030303030304,224.4
2029,Real_Player21,Real Betis,3,87,0,0.0,87.0
2029,Real_Player22,Real Betis,0,0,0,0.0,0.0
2029,Real_Player23,Real Betis,22,1452,9,0.4090909090909091,161.33333333333334
2029,Real_Player24,Real Betis,33,1980,13,0.3939393939393939,152.30769230769232
2029,Real_Player25,Real Betis,8,176,2,0.25,88.0
2029,Villarreal_Player1,Villarreal,7,378,0,0.0,378.0
2029,Villarreal_Player2,Villarreal,30,2700,10,0.3333333333333333,270.0
2029,Villarreal_Player3,Villarreal,24,432,7,0.2916666666666667,61.714285714285715
2029,Villarreal_Player4,Villarreal,7,532,0,0.0,532.0
2029,Villarreal_Player5,Villarreal,34,884,6,0.17647058823529413,147.33333333333334
2029,Villarreal_Player6,Villarreal,14,392,6,0.42857142857142855,65.33333333333333
2029,Villarreal_Player7,Villarreal,35,490,12,0.34285714285714286,40.833333333333336
2029,Villarreal_Player8,Villarreal,21,1743,6,0.2857142857142857,290.5
2029,Villarreal_Player9,Villarreal,1,89,1,1.0,89.0
2029,Villarreal_Player10,Villarreal,12,336,6,0.5,56.0
2029,Villarreal_Player11,Villarreal,12,168,3,0.25,56.0
2029,Villarreal_Player12,Villarreal,27,1485,8,0.2962962962962963,185.625
2029,Villarreal_Player13,Villarreal,23,1702,4,0.17391304347826086,425.5
2029,Villarreal_Player14,Villarreal,5,210,0,0.0,210.0
2029,Villarreal_Player15,Villarreal,24,2064,4,0.16666666666666666,516.0
2029,Villarreal_Player16,Villarreal,22,1166,6,0.2727272727272727,194.33333333333334
2029,Villarreal_Player17,Villarreal,0,0,0,0.0,0.0
2029,Villarreal_Player18,Villarreal,26,286,4,0.15384615384615385,71.5
2029,Villarreal_Player19,Villarreal,7,455,1,0.14285714285714285,455.0
2029,Villarreal_Player20,Villarreal,20,1280,9,0.45,142.22222222222223
2029,Villarreal_Player21,Villarreal,35,665,10,0.2857142857142857,66.5
2029,Villarreal_Player22,Villarreal,10,280,2,0.2,140.0
2029,Villarreal_Player23,Villarreal,36,3312,13,0.3611111111111111,254.76923076923077
2029,Villarreal_Player24,Villarreal,27,1431,11,0.4074074074074074,130.0909090909091
2029,Villarreal_Player25,Villarreal,11,374,0,0.0,374.0
2029,Valencia_Player1,Valencia,4,296,1,0.25,296.0
2029,Valencia_Player2,Valencia,17,1394,5,0.29411764705882354,278.8
2029,Valencia_Player3,Valencia,7,455,3,0.42857142857142855,151.66666666666666
2029,Valencia_Player4,Valencia,1,90,0,0.0,90.0
2029,Valencia_Player5,Valencia,8,504,4,0.5,126.0
2029,Valencia_Player6,Valencia,1,19,0,0.0,19.0
2029,Valencia_Player7,Valencia,15,1380,5,0.3333333333333333,276.0
2029,Valencia_Player8,Valencia,34,1598,7,0.20588235294117646,228.28571428571428
2029,Valencia_Player9,Valencia,11,869,3,0.2727272727272727,289.6666666666667
2029,Valencia_Player10,Valencia,20,1360,5,0.25,272.0
2029,Valencia_Player11,Valencia,5,140,0,0.0,140.0
2029,Valencia_Player12,Valencia,7,546,1,0.14285714285714285,546.0
2029,Valencia_Player13,Valencia,27,1485,8,0.2962962962962963,185.625
2029,Valencia_Player14,Valencia,6,336,2,0.3333333333333333,168.0
2029,Valencia_Player15,Valencia,35,1225,7,0.2,175.0
2029,Valencia_Player16,Valencia,26,494,11,0.4230769230769231,44.90909090909091
2029,Valencia_Player17,Valencia,20,360,2,0.1,180.0
2029,Valencia_Player18,Valencia,15,1260,6,0.4,210.0
2029,Valencia_Player19,Valencia,15,960,3,0.2,320.0
2029,Valencia_Player20,Valencia,21,1659,6,0.2857142857142857,276.5
2029,Valencia_Player21,Valencia,32,1248,10,0.3125,124.8
2029,Valencia_Player22,Valencia,27,486,8,0.2962962962962963,60.75
2029,Valencia_Player23,Valencia,2,34,0,0.0,34.0
2029,Valencia_Player24,Valencia,30,2130,7,0.23333333333333334,304.2857142857143
2029,Valencia_Player25,Valencia,11,231,3,0.2727272727272727,77.0
2029,Sevilla_Player1,Sevilla,17,918,6,0.35294117647058826,153.0
2029,Sevilla_Player2,Sevilla,18,1566,8,0.4444444444444444,195.75
2029,Sevilla_Player3,Sevilla,35,455,8,0.22857142857142856,56.875
2029,Sevilla_Player4,Sevilla,36,2736,11,0.3055555555555556,248.72727272727272
2029,Sevilla_Player5,Sevilla,22,1892,5,0.22727272727272727,378.4
2029,Sevilla_Player6,Sevilla,2,38,0,0.0,38.0
2029,Sevilla_Player7,Sevilla,12,1044,3,0.25,348.0
2029,Sevilla_Player8,Sevilla,33,3036,9,0.2727272727272727,337.3333333333333
2029,Sevilla_Player9,Sevilla,4,60,3,0.75,20.0
2029,Sevilla_Player10,Sevilla,25,525,3,0.12,175.0
2029,Sevilla_Player11,Sevilla,28,2604,5,0.17857142857142858,520.8
2029,Sevilla_Player12,Sevilla,28,2016,10,0.35714285714285715,201.6
2029,Sevilla_Player13,Sevilla,8,296,4,0.5,74.0
2029,Sevilla_Player14,Sevilla,28,1624,6,0.21428571428571427,270.6666666666667
2029,Sevilla_Player15,Sevilla,30,1110,9,0.3,123.33333333333333
2029,Sevilla_Player16,Sevilla,36,1224,15,0.4166666666666667,81.6
2029,Sevilla_Player17,Sevilla,26,1404,3,0.11538461538461539,468.0
2029,Sevilla_Player18,Sevilla,8,592,5,0.625,118.4
2029,Sevilla_Player19,Sevilla,20,1720,3,0.15,573.3333333333334
2029,Sevilla_Player20,Sevilla,37,1739,17,0.4594594594594595,102.29411764705883
2029,Sevilla_Player21,Sevilla,12,672,2,0.16666666666666666,336.0
2029,Sevilla_Player22,Sevilla,2,182,0,0.0,182.0
2029,Sevilla_Player23,Sevilla,1,77,0,0.0,77.0
2029,Sevilla_Player24,Sevilla,27,1512,7,0.25925925925925924,216.0
2029,Sevilla_Player25,Sevilla,21,525,3,0.14285714285714285,175.0
2029,Getafe_Player1,Getafe,36,2916,10,0.2777777777777778,291.6
2029,Getafe_Player2,Getafe,5,205,2,0.4,102.5
2029,Getafe_Player3,Getafe,12,492,5,0.4166666666666667,98.4
2029,Getafe_Player4,Getafe,20,1020,9,0.45,113.33333333333333
2029,Getafe_Player5,Getafe,30,2160,5,0.16666666666666666,432.0
2029,Getafe_Player6,Getafe,0,0,0,0.0,0.0
2029,Getafe_Player7,Getafe,16,368,7,0.4375,52.57142857142857
2029,Getafe_Player8,Getafe,37,444,8,0.21621621621621623,55.5
2029,Getafe_Player9,Getafe,33,1584,10,0.30303030303030304,158.4
2029,Getafe_Player10,Getafe,4,68,0,0.0,68.0
2029,Getafe_Player11,Getafe,18,1224,6,0.3333333333333333,204.0
2029,Getafe_Player12,Getafe,0,0,0,0.0,0.0
2029,Getafe_Player13,Getafe,24,456,11,0.4583333333333333,41.45454545454545
2029,Getafe_Player14,Getafe,14,392,4,0.2857142857142857,98.0
2029,Getafe_Player15,Getafe,37,1258,14,0.3783783783783784,89.85714285714286
2029,Getafe_Player16,Getafe,8,168,1,0.125,168.0
2029,Getafe_Player17,Getafe,32,2496,17,0.53125,146.8235294117647
2029,Getafe_Player18,Getafe,0,0,0,0.0,0.0
2029,Getafe_Player19,Getafe,29,1189,11,0.3793103448275862,108.0909090909091
2029,Getafe_Player20,Getafe,30,2370,11,0.36666666666666664,215.45454545454547
2029,Getafe_Player21,Getafe,26,1352,9,0.34615384615384615,150.22222222222223
2029,Getafe_Player22,Getafe,29,522,8,0.27586206896551724,65.25
2029,Getafe_Player23,Getafe,4,60,2,0.5,30.0
2029,Getafe_Player24,Getafe,3,159,0,0.0,159.0
2029,Getafe_Player25,Getafe,10,820,3,0.3,273.3333333333333
2029,Osasuna_Player1,Osasuna,20,600,8,0.4,75.0
2029,Osasuna_Player2,Osasuna,11,869,3,0.2727272727272727,289.6666666666667
2029,Osasuna_Player3,Osasuna,9,504,2,0.2222222222222222,252.0
2029,Osasuna_Player4,Osasuna,13,169,4,0.3076923076923077,42.25
2029,Osasuna_Player5,Osasuna,10,160,1,0.1,160.0
2029,Osasuna_Player6,Osasuna,25,1225,8,0.32,153.125
2029,Osasuna_Player7,Osasuna,22,286,7,0.3181818181818182,40.857142857142854
2029,Osasuna_Player8,Osasuna,12,312,7,0.5833333333333334,44.57142857142857
2029,Osasuna_Player9,Osasuna,19,1501,7,0.3684210526315789,214.42857142857142
2029,Osasuna_Player10,Osasuna,32,448,12,0.375,37.333333333333336
2029,Osasuna_Player11,Osasuna,36,1764,9,0.25,196.0
2029,Osasuna_Player12,Osasuna,8,256,3,0.375,85.33333333333333
2029,Osasuna_Player13,Osasuna,21,924,10,0.47619047619047616,92.4
2029,Osasuna_Player14,Osasuna,10,200,2,0.2,100.0
2029,Osasuna_Player15,Osasuna,34,3196,12,0.35294117647058826,266.3333333333333
